テキスト,ページ,問題,答え
漢字の学習中３,p25,ジョジョウあふれる詩,叙情
漢字の学習中３,p27,犯人をたいほする,逮捕
漢字の学習中３,p27,囚人をシャクホウする,釈放
漢字の学習中３,p27,深窓のレイジョウ,令嬢
漢字の学習中３,p27,トクシュな技法を使う,特殊
漢字の学習中３,p27,今日はコトに寒い,殊に
漢字の学習中３,p27,会社がガッペイする,合併
漢字の学習中３,p27,町と村をアワセル,併せる
漢字の学習中３,p27,油と水がブンリする,分離
漢字の学習中３,p27,精巧をカクシンする,確信
漢字の学習中３,p27,カイギテキな見方,懐疑的
漢字の学習中３,p27,ショセキを出版する,書籍
漢字の学習中３,p27,マンジョウの拍手,満場
漢字の学習中３,p27,意見がイッチする,一致
漢字の学習中３,p27,和洋セッチュウの料理,折衷
漢字の学習中３,p27,風紀のシュクセイを図る,粛清
漢字の学習中３,p27,戸籍トウホンを取る,謄本
漢字の学習中３,p27,キジョウの空論,机上
漢字の学習中３,p27,旅費をムナザンヨウする,胸算用
漢字の学習中３,p27,おクライリの映画,蔵入り
漢字の学習中３,p27,ヒツゼツにつくしがたい,筆舌
漢字の学習中３,p27,最善をツクス,尽くす
漢字の学習中３,p27,ミゾウの事態,未曾有
漢字の学習中３,p27,ソウソフの写真,曾祖父
漢字の学習中３,p27,メンボクを保つ,面目
漢字の学習中３,p27,防水加工をホドコス,施す
漢字の学習中３,p27,アタイ千金の本塁打,値
漢字の学習中３,p27,ツツウラウラを巡る,津津浦浦
漢字の学習中３,p27,スケ太刀を頼む,助
漢字の学習中３,p29,煙をはいしゅつする,排出
漢字の学習中３,p29,気温のジョウショウ,上昇
漢字の学習中３,p29,成長がイチジルシイ,著しい
漢字の学習中３,p29,大気がジュンカンする,循環
漢字の学習中３,p29,エイキョウを及ぼす,影響
漢字の学習中３,p29,コクショが続く,酷暑
漢字の学習中３,p29,ゴウウに備える,豪雨
漢字の学習中３,p29,コンキョを示す,根拠
漢字の学習中３,p29,農業にタズサワル,携わる
漢字の学習中３,p29,ボキンを呼び掛ける,募金
漢字の学習中３,p29,多くのギセイを払う,犠牲
漢字の学習中３,p29,社会にコウケンする,貢献
漢字の学習中３,p29,夕食のコンダテ,献立
漢字の学習中３,p29,職業をセンタクする,選択
漢字の学習中３,p29,ケイショウを鳴らす,警鐘
漢字の学習中３,p29,間食をヒカエル,控える
漢字の学習中３,p29,ボウダイな作業量,膨大
漢字の学習中３,p29,キギョウに就職する,企業
漢字の学習中３,p29,コウテイテキな意見,肯定的
漢字の学習中３,p29,ヘイソクカンを打破する,閉塞感
漢字の学習中３,p29,港にヨウサイを築く,要塞
漢字の学習中３,p29,車が道をフサグ,塞ぐ
漢字の学習中３,p29,難局をダカイする,打開
漢字の学習中３,p29,ハゲシイ風雨がやむ,激しい
漢字の学習中３,p29,フジの花が咲く,藤
漢字の学習中３,p29,シンラツな批評を述べる,辛辣
漢字の学習中３,p29,ユウウツな気分を晴らす,憂鬱
漢字の学習中３,p29,反抗されてフンガイする,憤慨
漢字の学習中３,p31,騒音ははなはだ迷惑だ,甚だ
漢字の学習中３,p31,ハナハダシイ誤解,甚だしい
漢字の学習中３,p31,シュウチで顔を赤めらせる,羞恥
漢字の学習中３,p31,資料をテンプする,添付
漢字の学習中３,p31,テンプの才をもつ人,天賦
漢字の学習中３,p31,家族をフヨウする,扶養
漢字の学習中３,p31,カモクな老人,寡黙
漢字の学習中３,p31,テキギ指示をする,適宜
漢字の学習中３,p31,ガクセイリョウに入る,学生寮
漢字の学習中３,p31,劇団をシュサイする,主宰
漢字の学習中３,p31,セイジャクに包まれた森,静寂
漢字の学習中３,p31,彼女はサイエンで有名だ,才媛
漢字の学習中３,p31,テンジョウを見上げる,天井
漢字の学習中３,p31,ジョウモン時代の土器,縄文
漢字の学習中３,p31,コキン和歌集,古今
漢字の学習中３,p31,コロモを身にまとう,衣
漢字の学習中３,p31,そよ風がフク,吹く
漢字の学習中３,p31,トウトイ命を大切にする,尊い
漢字の学習中３,p31,ヤナギの下で涼む,柳
漢字の学習中３,p31,げたのオが切れる,緒
漢字の学習中３,p31,異国ジョウチョのある街,情緒
漢字の学習中３,p31,ショウガイを旅についやす,生涯
漢字の学習中３,p31,海辺のベッソウを訪れる,別荘
漢字の学習中３,p31,ハナヤカな衣装,華やか
漢字の学習中３,p31,姉のカドデを祝う,門出
漢字の学習中３,p31,老木がクチル,朽ちる
漢字の学習中３,p31,別れのアイサツをする,挨拶
漢字の学習中３,p33,小説のコウガイを記す,梗概
漢字の学習中３,p33,ハシゲタを渡す工事,橋桁
漢字の学習中３,p33,船がサンバシにつく,桟橋
漢字の学習中３,p33,ドンヨクに物事を学ぶ,貪欲
漢字の学習中３,p33,ムサボルように本を読む,貪る
漢字の学習中３,p33,シュウワイの罪で捕まる,収賄
漢字の学習中３,p33,用具を部費でマカナウ,賄う
漢字の学習中３,p33,本を購入する,購入
漢字の学習中３,p33,エツラクに浸る,悦楽
漢字の学習中３,p33,オンネンを晴らす,怨念
漢字の学習中３,p33,選手をイロウする,慰労
漢字の学習中３,p33,本人をナグサメル,慰める
漢字の学習中３,p33,心がナグサム,慰む
漢字の学習中３,p33,サギを見破る,詐欺
漢字の学習中３,p33,恩師のフホウに接する,訃報
漢字の学習中３,p33,事実をセンサクする,詮索
漢字の学習中３,p33,魚をホカクする,捕獲
漢字の学習中３,p33,身柄をコウソクする,拘束
漢字の学習中３,p33,権力をショウアクする,掌握
漢字の学習中３,p33,空がクレナイに染まる,紅
漢字の学習中３,p33,山が夕日にソマル,染まる
漢字の学習中３,p33,コウチャをいれる,紅茶
漢字の学習中３,p33,鍵をチマナコで探す,血眼
漢字の学習中３,p33,ガンカに通院する,眼科
漢字の学習中３,p33,村のウジカミサマの祭り,氏神様
漢字の学習中３,p33,住所とシメイを書く,氏名
漢字の学習中３,p33,ダンガイ裁判を行う,弾劾
漢字の学習中３,p33,条件にカットウする,葛藤
漢字の学習中３,p33,誘惑にテイコウする,抵抗
漢字の学習中３,p35,山にタンコウを掘る,炭鉱
漢字の学習中３,p35,ジョウイの式が行われる,譲位
漢字の学習中３,p35,ノキシタで雨宿りをする,軒下
漢字の学習中３,p35,ニケン隣の家,二軒
漢字の学習中３,p35,立派なゾウゲ,象牙
漢字の学習中３,p35,虎がキバをむく,牙
漢字の学習中３,p35,全体をホウガンする,包含
漢字の学習中３,p35,物質のユウテンを覚える,融点
漢字の学習中３,p35,友とアクシュする,握手
漢字の学習中３,p35,シットを覚える,嫉妬
漢字の学習中３,p35,大勢がカイコされる,解雇
漢字の学習中３,p35,シキシダイをつくる,式次第
漢字の学習中３,p35,イッチョウイッセキ,一朝一夕
漢字の学習中３,p35,ボウジャクブジンな態度,傍若無人
漢字の学習中３,p35,ウルところが多い話,得る
漢字の学習中３,p35,作家のオイタチ,生い立ち
漢字の学習中３,p35,事態をシュウシュウする,収拾
漢字の学習中３,p35,キョウイを与える,脅威
漢字の学習中３,p35,キョウイの目を見張る,驚異
漢字の学習中３,p35,自然をオソレル,恐れる
漢字の学習中３,p35,イフの念を抱く,畏怖
漢字の学習中３,p35,時間をツイヤス,費やす
漢字の学習中３,p35,夜がアケソメル,明け初める
漢字の学習中３,p35,お言葉をタマワル,賜る
漢字の学習中３,p35,会社をヤメル,辞める
漢字の学習中３,p35,祖母からナガウタを習う,長唄
漢字の学習中３,p35,流行の音楽をキク,聴く
漢字の学習中３,p35,キュウジョウを訴える,窮状
漢字の学習中３,p35,ブタニクを使った料理,豚肉
漢字の学習中３,p35,汚職をキュウダンする,糾弾
漢字の学習中３,p37,幼児向けのガング,玩具
漢字の学習中３,p37,金魚に餌をアタエル,与える
漢字の学習中３,p37,ガクブチに絵を入れる,額縁
漢字の学習中３,p37,河口にあるナカス,中州
漢字の学習中３,p37,時代にホンロウされる,翻弄
漢字の学習中３,p37,小石をモテアソブ,弄ぶ
漢字の学習中３,p37,コガネ色に実る麦,黄金
漢字の学習中３,p37,カンヌシの話を聞く,神主
漢字の学習中３,p37,オウトツのある壁,凹凸
漢字の学習中３,p37,春にコウサが飛来する,黄砂
漢字の学習中３,p37,カンムリョウ,感無量
漢字の学習中３,p37,バンユウインリョク,万有引力
漢字の学習中３,p37,ハイハンチケン,廃藩置県
漢字の学習中３,p37,ゲカ手術を行う,外科
漢字の学習中３,p37,キンキ地方の名所,近畿
漢字の学習中３,p37,寺でシュギョウをする,修行
漢字の学習中３,p37,目のカタキにする,敵
漢字の学習中３,p37,主君の仇をウツ,討つ
漢字の学習中３,p37,ワザワイを福に転じる,災い
漢字の学習中３,p37,ゴウに入ってはごうに従え,郷
漢字の学習中３,p37,シリにあざができる,尻
漢字の学習中３,p37,カチイクサになる,勝ち戦
漢字の学習中３,p37,働いてゼニを稼ぐ,銭
漢字の学習中３,p37,カッショクの大地,褐色
漢字の学習中３,p37,静かなコハン,湖畔
漢字の学習中３,p37,ホノオが揺らめく,炎
漢字の学習中３,p37,傷口がエンショウを起こす,炎症
漢字の学習中３,p37,アネッタイ高気圧,亜熱帯
漢字の学習中３,p37,コウバイのきつい坂道,勾配
漢字の学習中３,p37,鍋の湯がフットウする,沸騰
漢字の学習中３,p39,飛行機がセンカイする,旋回
漢字の学習中３,p39,詩をエイショウする,詠唱
漢字の学習中３,p39,カンキュウをつけて話す,緩急
漢字の学習中３,p39,サンロクの牧場を訪れる,山麓
漢字の学習中３,p39,フモトの宿に泊まる,麓
漢字の学習中３,p39,キッキョウを占う,吉凶
漢字の学習中３,p39,クハイをなめる,苦杯
漢字の学習中３,p39,サカズキに酒をそそぐ,杯
漢字の学習中３,p39,毎日をタイダに過ごす,怠惰
漢字の学習中３,p39,キョウシュウにかられる。,郷愁
漢字の学習中３,p39,アイトウの意を表す,哀悼
漢字の学習中３,p39,シイテキに判断する,恣意的
漢字の学習中３,p39,センリツを覚える,戦慄
漢字の学習中３,p39,シュビを固める,守備
漢字の学習中３,p39,コモリ歌を歌う,子守り
漢字の学習中３,p39,コワイロを変える,声色
漢字の学習中３,p39,シンシツを片付ける,寝室
漢字の学習中３,p39,イワムロに貯蔵する,岩室
漢字の学習中３,p39,ジビカに通う,耳鼻科
漢字の学習中３,p39,セイレキで記入する,西暦
漢字の学習中３,p39,健康をソコナウ,損なう
漢字の学習中３,p39,生活のキバンが整う,基盤
漢字の学習中３,p39,サバクを緑化する,砂漠
漢字の学習中３,p39,栄養をセッシュする,摂取
漢字の学習中３,p39,キョウレツな陽光,強烈
漢字の学習中３,p39,ケイジを受ける,啓示
漢字の学習中３,p39,好機がトウライする,到来
漢字の学習中３,p39,稲がタオレル,倒れる
漢字の学習中３,p39,地面がシメル,湿る
漢字の学習中３,p39,道路のハバを測る,幅
漢字の学習中３,p41,歴史学のケンイ,権威
漢字の学習中３,p41,先輩にアコガレル,憧れる
漢字の学習中３,p41,トチュウで休憩する,途中
漢字の学習中３,p41,トツゼンの雨にあう,突然
漢字の学習中３,p41,遠くでカネが鳴る,鐘
漢字の学習中３,p41,ホンダナを整える,本棚
漢字の学習中３,p41,入場者をつのる,募る
漢字の学習中３,p41,不安はカイムだ,皆無
漢字の学習中３,p41,ツタナイ英語ではなす,拙い
漢字の学習中３,p41,アテナを書く,宛名
漢字の学習中３,p41,夢をイダク,抱く
漢字の学習中３,p41,コウカイ先に立たず,後悔
漢字の学習中３,p41,過去の行いをクイル,悔いる
漢字の学習中３,p41,失敗をクヤム,悔やむ
漢字の学習中３,p41,クヤシイ思いをする,悔しい
漢字の学習中３,p41,金色のイナホ,稲穂
漢字の学習中３,p41,スイトウを栽培する,水稲
漢字の学習中３,p41,イネを刈り取る,稲穂
